text,size
twitter,25
barackobama,17
pic,15
admits,11
ssmj,11
gas,11
prices,11
energy,11
policy,11
doesn,11
zkt,11
comprehensive,11
rise,8
#romneyryan,3
voters,3
vqlokis,3
class,3
jobs,3
outta,3
jfe,3
undecided,3
drive,3
fl,2
policies,2
fewer,2
taxes,2
years,2
clear,2
produce,2
choice,2
continue,2
