text,size
love,17
cxxxjktv,17
pic,17
twitter,17
sosa,17
remix,17
app,3
prime,3
prove,3
lrqvk,3
skills,3
candidate,3
campaign,3
ipad,3
president,3
pr,2
su,2
#,1
#obama,0
