text,size,topic
abcn,2,1
abc,2,1
romney,5,1
offices,2,1
black,2,1
switches,2,1
obama,4,1
numbers,2,1
democracy,2,1
pennsylvania,2,1
field,2,1
srhxk,2,1
suppression,2,1
campaign,2,1
voter,2,1
squeezes,2,1
citizens,2,1
president,2,1
