text,size
voting,53
florida,40
vote,40
fwxqrc,40
ofa,40
location,40
decide,10
#obama,7
#romneyryan,5
#forward,5
voters,4
bo,4
election,4
confirm,4
peggiarnold,3
back,3
tweets,3
hope,3
america,3
terms,3
mmcleieer,3
sweetdreams,3
everybodys,3
excited,3
finally,3
black,3
indieobama,3
home,3
glad,3
barackobama,3
page,3
kathyannbryant,3
surferdi,3
president,3
heidilmartin,3
#,2
like,2
