text,size
qnyv,19
ofa,19
vote,18
confirm,12
ytyij,7
naderboussandel,7
yfrog,7
back,7
sont,7
baptistelecapl,7
leilabekhti,7
nousyork,7
geraldinenakach,7
tous,7
manupayetoff,7
america,6
#voteobama,6
#romneyryan,4
#obama,4
pic,3
mon,3
remind,3
twitter,3
today,3
greatest,3
making,3
friends,3
pushing,3
cnjnrqe,3
republicangop,3
family,3
bo,3
kg,3
ils,3
nation,2
world,2
win,2
election,2
earth,2
