text,size
romney,28
america,11
salary,6
olympics,6
politics,4
gov,4
running,4
realmitt,4
#tcot,4
#romney,4
#share,3
#repost,3
#obama,3
hoes,3
jord,3
rqccdbntmu,3
walking,3
dpg,3
lmao,3
lounge,3
instagr,3
bill,3
mitt,3
wingohocking,3
weave,3
president,3
unpaid,2
years,2
servant,2
ma,2
snopes,2
asp,2
tt,2
strong,2
matter,2
issues,2
define,2
mi,2
make,2
hasn,2
like,2
barackobama,2
fijy,2
