text,size
twitter,17
alynjones,5
semi,5
popular,5
sir,5
demand,5
#disruptmsm,3
dr,3
#tlot,3
#religion,3
#teaparty,3
#boycottmsm,3
#ivebecomeeverythingiveeverhated,3
#peace,3
#faith,3
tea,2
rwllhpbu,2
mayor,2
instagr,2
photo,2
truth,2
wall,2
party,2
status,2
corybooker,2
newark,1
jl,1
occupy,1
ty,1
pic,1
finest,1
st,1
woods,1
words,1
doherty,1
great,1
solidus,1
names,1
fahad,1
zw,1
glen,1
