text,size
pic,11
twitter,11
romney,6
emhek,6
mitt,4
#cantafford,4
#obama,4
#romneyryan,3
tonight,3
wealthy,3
voters,3
stfu,3
fuck,3
knocked,3
acts,3
debate,3
maid,3
vote,3
park,3
mansion,3
retweet,3
outta,3
jfe,3
follow,3
tough,3
lead,3
cars,3
undecided,3
asshole,3
like,2
fl,2
years,2
#,2
afford,2
barackobama,2
yrs,2
