text,size
#americaforward,3
voice,2
aconley,2
pic,2
comeback,2
worth,2
twitter,2
tennessee,2
car,2
ohzcbk,2
lines,2
vote,2
give,2
mind,2
made,2
team,2
families,2
colorado,2
#romneyryan,2
wait,1
romney,1
america,1
ready,1
won,1
surging,1
election,1
fights,1
landslide,1
hears,1
debates,1
carry,1
president,1
