text,size
admits,113
ssmj,102
rise,80
comprehensive,69
barackobama,66
prices,47
pic,40
twitter,40
continue,36
energy,36
doesn,36
policy,25
gas,14
zkt,14
fewer,8
taxes,8
years,8
class,8
jobs,8
clear,8
produce,8
drive,8
vqlokis,6
#whyreelectobama,5
#tcot,5
#gop,5
policies,4
choice,4
grandparents,4
isn,4
experiencing,4
hearing,4
great,4
depression,4
fun,4
