text,size
pic,2
twitter,2
#legitimaterape,1
#fail,1
lucky,1
roof,1
advisory,1
ras,1
candy,1
gop,1
tzfpfmhj,1
rape,1
ydxy,1
trickle,1
lmao,1
chart,1
#p,0
#obama,0
