text,size
big,7
planet,5
happiest,5
pic,5
wdiv,5
twitter,5
man,5
#tcot,3
#obama,3
challenges,2
weekend,2
tzrfjf,2
back,2
rexkml,2
america,2
campaign,2
faces,2
tt,1
happen,1
ofa,1
bo,1
things,1
mi,1
