text,size
twitter,470
pic,403
gbi,336
syjt,202
babies,68
frm,5
deep,5
toddakin,5
mittromney,5
buy,5
gop,5
mil,5
indies,5
pockets,5
jillstanek,5
appealing,5
supporters,5
ad,4
hr,4
#romney,2
#obama,2
