text,size
romney,7
obama,4
#romney,3
#election,3
#forward,3
#ryan,3
#obama,3
assault,2
united,2
offices,2
numbers,2
srhxk,2
rights,2
suppression,2
abcn,2
abc,2
redyys,2
field,2
campaign,2
voter,2
citizens,2
switches,1
voting,1
pic,1
twitter,1
ws,1
vote,1
mxu,1
#p,1
democracy,1
pennsylvania,1
watch,1
machine,1
huff,1
squeezes,1
