text,size
set,19
fighting,12
day,12
obama,12
thinking,12
hznqeb,12
foot,12
oval,12
ofa,12
families,12
single,12
romney,10
office,9
mitt,8
republicans,7
give,7
pass,7
goat,7
happening,7
attack,7
libya,7
#tcot,6
#romneylies,4
#fuckromney,4
#romney,4
replace,3
voted,3
faster,3
wanna,3
wifa,3
twitpic,3
smirk,3
punch,3
wit,3
face,3
bo,3
pet,3
#p,3
reading,3
college,2
cockroaches,2
lying,2
seriously,2
multiplying,2
acceptance,2
letter,2
barackobama,2
cold,2
dead,2
smack,2
money,2
fish,2
family,2
