text,size
chuckwoolery,2
seanhannity,2
foxnews,2
skyflame,2
geraldorivera,2
#ocra,1
#lnyhbt,1
#tcot,1
#gop,1
#ccot,1
tt,1
ahead,1
proven,1
empty,1
mi,1
rhetoric,1
promises,1
results,1
based,1
flaming,1
solid,1
retweet,1
idiot,1
conviction,1
plans,1
days,1
ttz,1
